FID,REITTI,SUUNTA,PYS_JARJNR,SOLMUTUNNU,LYHYTTUNNU,X,Y,PROJ_X,PROJ_Y,NIMI,NIMIR,OSOITE,OSOITER,AIK_VOIM,VERKKO,VPPYSAKKI,TARIFFIALU,JOUKKOLLAJ
20866,3001T,2,21,1020551,H0070,2552435,6673670,2552435,6673670,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,1,4, , ,12
20867,3002Y,2,8,1020552,H0070,2552330,6673828,2552330,6673828,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,1,4, , ,12
20868,3001T9,1,1,1020501,H0070,2552450,6673670,2552450,6673670,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,0,4,1,01,12
20869,31M1,1,1,1201601,H0012,2550919,6672692,2551020,6672731,Ruoholahti,Gräsviken,Ruoholahti,Gräsviken,1,2,1,01,06
20870,3002P,1,14,4520551,V0526,2552998,6688448,2553007,6688439,Aviapolis,Aviapolis,Aviabulevardi 2,Aviabulevarden 2,1,4,1,04,12
20871,31M2K,1,13,1473603,H0029,2561677,6681346,2561713,6681363,Mellunmäki,Mellungsbacka,Mellunmäentie,Mellungsbackavägen,1,2, , ,06
20872,31M2K,2,1,1473604,H0029,2561677,6681346,2561708,6681372,Mellunmäki,Mellungsbacka,Mellunmäentie,Mellungsbackavägen,1,2,1,01,06
20873,3001T9,1,2,1174501,H0071,2551961,6676764,2551957,6676763,Pasila,Böle,Ratapihantie 6,Bangårdsgatan 6,0,4,1,01,12
20874,31M1,1,2,1040601,H0013,2551889,6673395,2551901,6673377,Kamppi,Kampen,Kamppi,Kampen,1,2,1,01,06
20875,3002P,1,15,4530501,V0531,2553701,6689789,2553709,6689786,Lentoasema,Flygplatsen,Teletie 6,Televägen 6,1,4,1,04,12
20876,31M2K,2,2,1473602,H0028,2560203,6681017,2560224,6681007,Kontula,Gårdsbacka,Kontula,Gårdsbacka,1,2,1,01,06
20877,3001T9,1,3,1250501,H0072,2552694,6679128,2552686,6679138,Käpylä,Kottby,Panuntie 9,Panuvägen 9,0,4,1,01,12
20878,31M1,1,3,1020601,H0014,2552422,6673565,2552334,6673551,Rautatientori,Järnvägstorget,Rautatientori,Järnvägstorget,1,2,1,01,06
20879,3002P,1,16,4700501,V0701,2557592,6690620,2557587,6690609,Leinelä,Lejle,Koivukylänväylä 54,Björkbyleden 54,1,4,1,04,12
20880,31M2K,2,3,1454602,H0027,2559835,6679721,2559800,6679744,Myllypuro,Kvarnbäcken,Myllypuro,Kvarnbäcken,1,2,1,01,06
20881,3001T9,1,4,1285501,H0073,2553822,6680093,2553815,6680100,Oulunkylä,Åggelby,Oulunkylän tori 2 a,Åggelby torg 2 a,0,4,1,01,12
20882,31M1,1,4,1020603,H0015,2552761,6673716,2552856,6673810,Helsingin yliopisto,H:fors universitet,Metro,Metro,1,2,1,01,06
20883,3002P,1,17,4600551,V0606,2558163,6688463,2558174,6688461,Hiekkaharju,Sandkulla,Urheilutie 29,Idrottsvägen 29,1,4,1,04,12
20884,31M2K,2,4,1453602,H0023,2559946,6678096,2559936,6678124,Itäkeskus,Östra centrum,Itäkeskus,Östra centrum,1,2,1,01,06
20885,3001T9,1,5,1370501,H0074,2555228,6681633,2555220,6681642,Pukinmäki,Bocksbacka,Pukinmäen aukio 1,Bocksbackaplanen 1,0,4,1,01,12
20886,31M1,1,5,1111601,H0016,2552929,6674573,2552921,6674611,Hakaniemi,Hagnäs,Hakaniemi,Hagnäs,1,2,1,01,06
20887,3002P,1,18,4610551,V0617,2557970,6687268,2557966,6687269,Tikkurila,Dickursby,Ratatie 11,Banvägen 11,1,4,1,05,12
20888,31M2K,2,5,1431604,H0021,2558075,6677581,2558116,6677622,Siilitie,Igelkottsvägen,Siilitie,Igelkottsvägen,1,2,1,01,06
20889,3001T9,1,6,1382501,H0075,2556174,6682638,2556167,6682646,Malmi,Malm,Malminkaari 4,Malmbågen 4,0,4,1,01,12
20890,31M1,1,6,1121601,H0017,2553436,6675480,2553462,6675457,Sörnäinen,Sörnäs,Sörnäinen,Sörnäs,1,2,1,01,06
20891,3002P,1,19,1411551,H0077,2557494,6685283,2557498,6685281,Puistola,Parkstad,Tapuliaukio,Stapelplatsen,1,4,1,01,12
20892,31M2K,2,6,1431602,H0020,2557368,6676375,2557324,6676344,Herttoniemi,Hertonäs,Herttoniemi,Hertonäs,1,2,1,01,06
20893,3001T9,1,7,1392501,H0076,2557203,6684065,2557192,6684072,Tapanila,Mosabacka,Jäkälätie 12,Lavvägen 12,0,4,1,01,12
20894,31M1,1,7,1100601,H0018,2554396,6675517,2554377,6675500,Kalasatama,Fiskehamnen,Kalasatama,Fiskehamnen,1,2,1,01,06
20895,3002P,1,20,1392551,H0076,2557184,6684075,2557192,6684072,Tapanila,Mosabacka,Jäkälätie 12,Lavvägen 12,1,4,1,01,12
20896,31M2K,2,7,1420602,H0019,2556055,6675670,2556045,6675670,Kulosaari,Brändö,Kulosaari,Brändö,1,2,1,01,06
20897,3001T9,1,8,1411501,H0077,2557507,6685281,2557498,6685281,Puistola,Parkstad,Tapulikaupungintie 1,Stapelstadsvägen 1,0,4,1,05,12
20898,31M1,1,8,1420601,H0019,2556055,6675670,2556047,6675661,Kulosaari,Brändö,Kulosaari,Brändö,1,2,1,01,06
20899,3002P,1,21,1382551,H0075,2556161,6682651,2556168,6682646,Malmi,Malm,Malminkaari 4,Malmbågen 4,1,4,1,01,12
20900,31M2K,2,8,1100602,H0018,2554398,6675520,2554378,6675504,Kalasatama,Fiskehamnen,Kalasatama,Fiskehamnen,1,2,1,01,06
20901,3001T9,1,9,4610501,V0611,2557956,6687271,2557959,6687269,Tikkurila,Dickursby,Ratatie 11,Banvägen 11,0,4,1,04,12
20902,31M1,1,9,1431601,H0020,2557368,6676375,2557333,6676334,Herttoniemi,Hertonäs,Herttoniemi,Hertonäs,1,2,1,01,06
20903,31M2K,2,9,1121602,H0017,2553436,6675480,2553421,6675477,Sörnäinen,Sörnäs,Sörnäinen,Sörnäs,1,2,1,01,06
20904,3001T9,1,10,4600501,V0601,2558184,6688459,2558174,6688462,Hiekkaharju,Sandkulla,Urheilutie 29,Idrottsvägen 29,0,4,1,04,12
20905,3002P,1,22,1370551,H0074,2555215,6681648,2555220,6681642,Pukinmäki,Bocksbacka,Pukinmäen aukio,Bocksbackaplanen,1,4,1,01,12
20906,31M2K,2,10,1111602,H0016,2552929,6674573,2552903,6674610,Hakaniemi,Hagnäs,Hakaniemi,Hagnäs,1,2,1,01,06
20907,3001T9,1,11,4740501,V0741,2558753,6690736,2558744,6690741,Koivukylä,Björkby,Koivukylän puistotie,Björkbyalln 5,0,4,1,04,12
20908,31M1,1,10,1431603,H0021,2558075,6677581,2558125,6677615,Siilitie,Igelkottsvägen,Siilitie,Igelkottsvägen,1,2,1,01,06
20909,31M2K,2,11,1020604,H0015,2552761,6673716,2552816,6673832,Helsingin yliopisto,H:fors universitet,Kaisaniemi,Kajsaniemi,1,2,1,01,06
20910,3002P,1,23,1285551,H0073,2553806,6680108,2553816,6680100,Oulunkylä,Åggelby,Oulunkylän tori 2 a,Åggelby torg 2 a,1,4,1,01,12
20911,3001T9,1,12,4730501,V0731,2559190,6691719,2559179,6691723,Rekola,Räckhals,Kasperinpolku 10,Kaspersstigen 10,0,4,1,04,12
20912,31M2K,2,12,1020602,H0014,2552422,6673565,2552333,6673580,Rautatientori,Järnvägstorget,Rautatientori,Järnvägstorget,1,2,1,01,06
20913,3002P,1,24,1250551,H0072,2552677,6679147,2552686,6679137,Käpylä,Kottby,Panuntie 9,Panuvägen 9,1,4,1,01,12
20914,31M1,1,11,1453601,H0023,2559946,6678096,2559946,6678107,Itäkeskus,Östra centrum,Itäkeskus,Östra centrum,1,2,1,01,06
20915,3001T9,1,13,4810501,V0811,2559705,6693766,2559696,6693769,Korso,Korso,Metsolantie 2,Metsolavägen 2,0,4, , ,12
20916,31M2K,2,13,1040602,H0013,2551890,6673395,2551880,6673406,Kamppi,Kampen,Kamppi,Kampen,1,2, , ,06
20917,3002P,1,25,1174551,H0071,2551951,6676761,2551956,6676763,Pasila,Böle,Ratapihantie 6,Bangårdsvägen 6,1,4,1,01,12
20918,31M1,1,12,1452601,H0024,2560812,6678612,2560768,6678630,Puotila,Botby gård,Puotila,Botby gård,1,2,1,01,06
20919,3001T9,2,1,4810551,V0816,2559688,6693771,2559696,6693769,Korso,Korso,Metsolantie 2,Metsolavägen 2,0,4,1,04,12
20920,4311,1,1,4150263,V1563,2547565,6683602,2547564,6683612,Myyrmäen asema,Myrbacka station,Myyrmäen asema,Myrbacka station,1,1,1,04,01
20921,31M1,1,13,1541601,H0025,2562293,6677643,2562361,6677619,Rastila,Rastböle,Rastila,Rastböle,1,2,1,01,06
20922,3001T9,2,2,4730551,V0736,2559169,6691725,2559178,6691723,Rekola,Räckhals,Kasperinpolku 10,Kaspersstigen 10,0,4,1,04,12
20923,4311,1,2,4150298,V1598,2547357,6683416,2547359,6683393,Iskostie,Stenflisvägen,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20924,3002P,1,26,1020553,H,2552442,6673858,2552442,6673858,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,1,4, , ,12
20925,31M1,1,14,1541603,H0026,2563545,6677851,2563524,6677836,Vuosaari,Nordsjö,Vuosaari,Nordsjö,1,2, , ,06
20926,3001T9,2,3,4740551,V0746,2558732,6690746,2558745,6690741,Koivukylä,Björkby,Koivukylän puistotie,Björkbyalln 5,0,4,1,04,12
20927,4311,1,3,4150296,V1596,2547017,6683393,2547016,6683376,Leiritie,Lägervägen,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20928,4311,1,4,4150202,V1502,2546803,6683435,2546805,6683404,Raappavuorentie,Skrapbergsvägen,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20929,3002U,1,1,1020502,H0070,2552350,6673827,2552350,6673827,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,1,4,1,01,12
20930,31M1,2,1,1541604,H0026,2563545,6677851,2563522,6677851,Vuosaari,Nordsjö,Vuosaari,Nordsjö,1,2,1,01,06
20931,3001T9,2,4,4600551,V0606,2558163,6688463,2558174,6688461,Hiekkaharju,Sandkulla,Urheilutie 29,Idrottsvägen 29,0,4,1,04,12
20932,3002U,1,2,1174502,H0071,2551923,6676754,2551921,6676754,Pasila,Böle,Ratapihantie 6,Bangårdsgatan 6,1,4,1,01,12
20933,31M1,2,2,1541602,H0025,2562293,6677643,2562364,6677630,Rastila,Rastböle,Rastila,Rastböle,1,2,1,01,06
20934,3001T9,2,5,4610551,V0617,2557970,6687268,2557966,6687269,Tikkurila,Dickursby,Ratatie 11,Banvägen 11,0,4,1,05,12
20935,4311,1,5,4130210,V1310,2546357,6683355,2546387,6683320,Lastutie,Spånvägen,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20936,3002U,1,3,1291501,H0079,2549709,6678890,2549702,6678879,Huopalahti,Hoplax,Kylätie 25,Byavägen 25,1,4,1,05,12
20937,4311,1,6,4130208,V1308,2546055,6683061,2546069,6683037,Vapaalanpolku,Friherrsstigen,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20938,31M1,2,3,1452602,H0024,2560812,6678612,2560770,6678642,Puotila,Botby gård,Puotila,Botby gård,1,2,1,01,06
20939,3001T9,2,6,1411551,H0077,2557494,6685283,2557498,6685281,Puistola,Parkstad,Tapuliaukio,Stapelplatsen,0,4,1,01,12
20940,3001T9,2,7,1392551,H0076,2557184,6684075,2557192,6684072,Tapanila,Mosabacka,Jäkälätie 12,Lavvägen 12,0,4,1,01,12
20941,4311,1,7,4120201,V1201,2545574,6682802,2545570,6682783,Köysikuja,Repgränden,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20942,31M1,2,4,1453602,H0023,2559946,6678096,2559936,6678124,Itäkeskus,Östra centrum,Itäkeskus,Östra centrum,1,2,1,01,06
20943,3002U,1,4,2111502,E1057,2545256,6678950,2545255,6678944,Leppävaara,Alberga,Leppäpolku 1,Alstigen 1,1,4,1,02,12
20944,3002U,1,5,2131501,E1330,2543596,6678757,2543597,6678753,Kilo,Kilo,Lansanpurontie 4,Lansabäcksvägen 4,1,4,1,02,12
20945,4311,1,8,4120203,V1203,2545261,6682869,2545256,6682847,Koivuvaarankuja,Björkbergagränden,Rajatorpantie,Råtorpsvägen,1,1,1,04,01
20946,31M1,2,5,1431604,H0021,2558075,6677581,2558116,6677622,Siilitie,Igelkottsvägen,Siilitie,Igelkottsvägen,1,2,1,01,06
20947,3001T9,2,8,1382551,H0075,2556161,6682651,2556168,6682646,Malmi,Malm,Malminkaari 4,Malmbågen 4,0,4,1,01,12
20948,31M1,2,6,1431602,H0020,2557368,6676375,2557324,6676344,Herttoniemi,Hertonäs,Herttoniemi,Hertonäs,1,2,1,01,06
20949,3001T9,2,9,1370551,H0074,2555215,6681648,2555220,6681642,Pukinmäki,Bocksbacka,Pukinmäen aukio,Bocksbackaplanen,0,4,1,01,12
20950,3002U,1,6,2132502,E1832,2541949,6678524,2541952,6678520,Kera,Kera,Kutojantie 17,Knektbacksvägen,1,4,1,02,12
20951,4311,1,9,4120207,V1207,2544977,6683248,2544957,6683241,Karhunkierros,Björnringen,Pähkinärinteentie,Hasselbacksvägen,1,1,1,04,01
20952,4311,1,10,4120209,V1209,2544818,6683717,2544798,6683711,Lammaskuja,Lammgränden,Pähkinärinteentie,Hasselbacksvägen,1,1,1,04,01
20953,3002U,1,7,3010501,Ka0101,2540788,6678063,2540788,6678058,Kauniainen,Grankulla,Gresantie 17,Gräsavägen 17,1,4,1,02,12
20954,3001T9,2,10,1285551,H0073,2553806,6680108,2553816,6680100,Oulunkylä,Åggelby,Oulunkylän tori 2 a,Åggelby torg 2 a,0,4,1,01,12
20955,31M1,2,7,1420602,H0019,2556055,6675670,2556045,6675670,Kulosaari,Brändö,Kulosaari,Brändö,1,2,1,01,06
20956,4311,1,11,4120218,V1218,2544805,6683942,2544790,6683947,Pähkinätie,Hasselvägen,Pähkinärinteentie,Hasselbacksvägen,1,1,1,04,01
20957,31M1,2,8,1100602,H0018,2554398,6675520,2554378,6675504,Kalasatama,Fiskehamnen,Kalasatama,Fiskehamnen,1,2,1,01,06
20958,3002U,1,8,2161501,E1606,2539159,6677478,2539159,6677472,Koivuhovi,Björkgård,Ullanmäentie 2,Ullasbackavägen 2,1,4,1,02,12
20959,3001T9,2,11,1250551,H0072,2552677,6679147,2552686,6679137,Käpylä,Kottby,Panuntie 9,Panuvägen 9,0,4,1,01,12
20960,4311,1,12,4120298,V1298,2544729,6684228,2544733,6684211,Kylväjänkuja,Såningsmansgränden,Santamäentie,Sandbacksvägen,1,1,1,04,01
20961,3002U,1,9,2612501,E6059,2538013,6677382,2538014,6677376,Tuomarila,Domsby,Tuomarilantie 4,Domsbyvägen 4,1,4,1,02,12
20962,4311,1,13,4120219,V1219,2544436,6684135,2544428,6684128,Santamäentie,Sandbacksvägen,Sahratie,Årdervägen,1,1,1,04,01
20963,3001T9,2,12,1174551,H0071,2551951,6676761,2551956,6676763,Pasila,Böle,Ratapihantie 6,Bangårdsvägen 6,0,4,1,01,12
20964,31M1,2,9,1121602,H0017,2553436,6675480,2553421,6675477,Sörnäinen,Sörnäs,Sörnäinen,Sörnäs,1,2,1,01,06
20965,3002U,1,10,2611502,E6038,2536576,6677250,2536580,6677243,Espoo,Esbo,Espoonsilta,Esbobro,1,4,1,02,12
20966,3001T9,2,13,1020551,H0070,2552435,6673670,2552435,6673670,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,0,4, , ,12
20967,4311,1,14,4120223,V1223,2544182,6684413,2544171,6684421,Pajarinne,Smedjebrinken,Ainontie,Ainovägen,1,1,1,04,01
20968,31M1,2,10,1111602,H0016,2552929,6674573,2552903,6674610,Hakaniemi,Hagnäs,Hakaniemi,Hagnäs,1,2,1,01,06
20969,3002U,1,11,2511501,E5141,2533454,6675451,2533459,6675445,Kauklahti,Köklax,Hansatie 3,Hansavägen 3,1,4,1,14,12
20970,3001Z,1,1,1020501,H0070,2552450,6673670,2552450,6673670,Helsinki,Helsingfors,Kaivokatu 1,Brunnsgatan 1,1,4,1,01,12
20971,31M1,2,11,1020604,H0015,2552761,6673716,2552816,6673832,Helsingin yliopisto,H:fors universitet,Kaisaniemi,Kajsaniemi,1,2,1,01,06
20972,3002U,1,12,6010503,Ki0103,2530105,6671997,2530115,6671995,Masala,Masaby,Junailijankuja 1,Konduktörsgränden 1,1,4,1,06,12
20973,3001Z,1,2,1174501,H0071,2551961,6676764,2551957,6676763,Pasila,Böle,Ratapihantie 6,Bangårdsgatan 6,1,4,1,05,12
20974,31M1,2,12,1020602,H0014,2552422,6673565,2552333,6673580,Rautatientori,Järnvägstorget,Rautatientori,Järnvägstorget,1,2,1,01,06
20975,3002U,1,13,6010504,Ki0104,2528645,6669680,2528651,6669668,Jorvas,Jorvas,Jorvaksenkaari,Jorvasbågen,1,4,1,06,12
20976,3001Z,1,3,4610502,V0612,2557935,6687276,2557931,6687277,Tikkurila,Dickursby,Ratatie 11,Banvägen 11,1,4,1,14,12
20977,31M1,2,13,1040602,H0013,2551890,6673395,2551880,6673406,Kamppi,Kampen,Kamppi,Kampen,1,2,1,01,06
20978,3002U,1,14,6010505,Ki0105,2526454,6667520,2526461,6667513,Tolsa,Tolls,Tolsantie 14,Tollsvägen 14,1,4,1,06,12
20979,3001Z,1,4,9040501,Ke0041,2561155,6699806,2561144,6699810,Kerava,Kervo,Asemanaukio 1, ,1,4,1, ,12
20980,31M1,2,14,1201602,H0012,2550919,6672692,2551017,6672762,Ruoholahti,Gräsviken,Ruoholahti,Gräsviken,1,2, , ,06
20981,3002U,1,15,6010501,Ki0101,2524579,6667629,2524580,6667622,Kirkkonummi,Kyrkslätt,Asemankaari 12,Stationsbågen 12,1,4, , ,12
20982,3001Z,1,5,5020501,Jä0201,2562498,6710098,2562493,6710098,Haarajoki,Haarajoki,Haarajoen asemakatu, ,1,4,1, ,12
20983,31M1B,1,1,1453601,H0023,2559946,6678096,2559946,6678107,Itäkeskus,Östra centrum,Itäkeskus,Östra centrum,1,2,1,01,06
20984,3002U,2,1,6010551,Ki0151,2524580,6667613,2524579,6667622,Kirkkonummi,Kyrkslätt,Asemankaari 12,Stationsbågen 12,1,4,1,06,12
20985,3001Z,1,6,5020502,Mä0202,2571720,6727060,2571720,6727060,Mäntsälä,Mäntsälä,Asemakatu 1, ,1,4,1, ,12
20986,31M1B,1,2,1452601,H0024,2560812,6678612,2560768,6678630,Puotila,Botby gård,Puotila,Botby gård,1,2,1,01,06
20987,3002U,2,2,6010555,Ki0155,2526463,6667510,2526461,6667513,Tolsa,Tolls,Tolsantie 14,Tollsvägen 14,1,4,1,06,12
20988,3001Z,1,7,5020503,La0203,2589927,6764132,2589927,6764132,Lahti,Lahti,Mannerheiminkatu 15, ,1,4, , ,12
20989,31M1B,1,3,1541601,H0025,2562293,6677643,2562361,6677619,Rastila,Rastböle,Rastila,Rastböle,1,2,1,01,06
20990,3002U,2,3,6010554,Ki0154,2528656,6669661,2528651,6669668,Jorvas,Jorvas, , ,1,4,1,06,12
20991,3001Z,2,1,5020553,La0253,2589927,6764132,2589926,6764132,Lahti,Lahti,Mannerheiminkatu 15, ,1,4,1, ,12
20992,31M1B,1,4,1541603,H0026,2563545,6677851,2563524,6677836,Vuosaari,Nordsjö,Vuosaari,Nordsjö,1,2, , ,06
20993,3002U,2,4,6010553,Ki0153,2530127,6671991,2530116,6671994,Masala,Masaby,Junailijankuja 1,Konduktörsgränden 1,1,4,1,14,12
20994,31M1B,2,1,1541604,H0026,2563545,6677851,2563522,6677851,Vuosaari,Nordsjö,Vuosaari,Nordsjö,1,2,1,01,06
20995,3001Z,2,2,5020552,Mä0252,2571720,6727060,2571720,6727060,Mäntsälä,Mäntsälä,Asemakatu 1, ,1,4,1, ,12
20996,3002U,2,5,2511551,E5142,2533462,6675438,2533459,6675445,Kauklahti,Köklax,Hansatie 3,Hansavägen 3,1,4,1,02,12
20997,31M1B,2,2,1541602,H0025,2562293,6677643,2562364,6677630,Rastila,Rastböle,Rastila,Rastböle,1,2,1,01,06
20998,3002U,2,6,2611552,E6039,2536581,6677239,2536579,6677243,Espoo,Esbo,Espoonsilta,Esbobro,1,4,1,02,12
20999,3001Z,2,3,5020551,Jä0201,2562484,6710100,2562493,6710099,Haarajoki,Haarajoki,Haarajoen asemakatu, ,1,4,1, ,12
21000,3002U,2,7,2612551,E6060,2538014,6677370,2538013,6677376,Tuomarila,Domsby,Tuomarilantie 4,Domsbyvägen 4,1,4,1,02,12
23001,4588,2,31,4930209,V9309,2560689,6684011,2560712,6683994,Kirkkokuja,Kyrkogränden,Hakunilantie,Håkansbölevägen,0,1,1,04,01
23002,4587,2,38,4960222,V9622,2561684,6687332,2561705,6687342,Loimitie,Varpvägen,Koulutie,Skolvägen,1,1, ,04,01
23003,4588,2,32,4930210,V9310,2560431,6683888,2560448,6683872,Rajatie,Råvägen,Kuussillantie,Sexbrovägen,0,1,1,04,01
23004,4587,2,39,4960224,V9624,2561793,6687169,2561801,6687191,Palttinatie,Lärftvägen,Koulutie,Skolvägen,1,1, ,04,01
23005,4587,2,40,4960226,V9626,2562132,6687108,2562151,6687115,Äimäkuja,Säcknålsgränden,Hakunilantie,HåkansbölevSkolvägen,1,1, ,04,01
23006,4588,2,33,1414148,H3512,2560183,6683651,2560209,6683644,Somerikkopolku,Klapperstensstigen,Somerikkotie,Klapperstensvägen,0,1,1,01,01
23007,4588,2,34,1414146,H3510,2560059,6683250,2560080,6683244,Louhikkotie,Hölstervägen,Somerikkotie,Klapperstensvägen,0,1,1,05,01
23008,4587,2,41,4960240,V9640,2562263,6686845,2562284,6686859,Riimukuja,Rungränden,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23009,4587,2,42,4940226,V9426,2562176,6686477,2562193,6686458,Nissaksentie,Nissasvägen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23010,4588,2,35,4950201,V9501,2560411,6682647,2560419,6682669,Seivästie,Hoppstavsvägen,Maratontie,Maratonvägen,0,1,1,04,01
23011,4587,2,43,4940224,V9424,2562082,6686085,2562103,6686071,Sotungintie,Sottungsbyvägen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23012,4588,2,36,4950205,V9505,2560882,6682550,2560882,6682570,Viestitie,Stafettvägen,Maratontie,Maratonvägen,0,1,1,04,01
23013,4588,2,37,4950207,V9507,2561095,6682483,2561118,6682478,Rajakyläntie,Råbyvägen,Rajakyläntie,Råbyvägen,0,1,1,04,01
23014,4587,2,44,4940299,V9499,2561879,6686088,2561866,6686075,Orminkuja,Ormgränden,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23015,4588,2,38,4950209,V9509,2561191,6682070,2561214,6682093,Kiekkotie,Diskusvägen,Rajakyläntie,Råbyvägen,0,1,1,04,01
23016,4587,2,45,4940295,V9495,2561711,6686139,2561724,6686117,Suitsikuja,Betslegränden,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23017,4588,2,39,4910201,V9101,2561469,6681802,2561478,6681831,Maalinauhantie,Målsnörsvägen,Keihästie,Spjutvägen,0,1,1,04,01
23018,4587,2,46,4940293,V9493,2561498,6685902,2561519,6685890,Kannuskuja,Sporrgränden,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23019,4587,2,47,4940214,V9414,2561342,6685695,2561365,6685679,Raudikkokuja,Fuxgränden,Hakunilantie,Håkansbölevägen,1,1,1,04,01
23020,4588,2,40,4910215,V9115,2561751,6682015,2561733,6682022,Kuulakuja,Kulgränden,Länsimäentie,Västerkullavägen,0,1,1,04,01
23021,4587,2,48,4940216,V9416,2561258,6685512,2561286,6685508,Raudikkopolku,Fuxstigen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23022,4588,2,41,4910203,V9103,2561790,6682312,2561768,6682313,Pallastunturintie,Pallastunturivägen,Länsimäentie,Västerkullavägen,0,1,1,04,01
23023,4587,2,49,4940218,V9418,2561255,6685285,2561280,6685285,Hevoshaanpolku,Hästhagsstigen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23024,4587,2,50,4940220,V9420,2561259,6685102,2561282,6685102,Hepopolku,Häststigen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23025,4588,2,42,4910205,V9105,2561799,6682778,2561773,6682779,Vartiotie,Vaktvägen,Länsimäentie,Västerkullavägen,0,1,1,04,01
23026,4587,2,51,4930201,V9301,2561027,6684517,2561043,6684505,Vaaralantie,Fagerstavägen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23027,4588,2,43,4930212,V9312,2561760,6683297,2561736,6683296,Fazerintie,Fazersvägen,Länsimäentie,Västerkullavägen,0,1,1,04,01
23028,4588,2,44,4930232,V9332,2561758,6683441,2561733,6683438,Fazerintie,Fazersvägen,Länsimäentie,Västerkullavägen,0,1,1,04,01
23029,4587,2,52,4930205,V9305,2560882,6684300,2560903,6684287,Vaaralan Talkootie,Fagersta Talkovägen,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23030,4587,2,53,4930209,V9309,2560689,6684011,2560712,6683994,Kirkkokuja,Kyrkogränden,Hakunilantie,Håkansbölevägen,1,1, ,04,01
23031,4588,2,45,4930234,V9334,2561955,6683904,2561973,6683940,Pitkäsuo,Långmoss,Kehä III,Ring III,0,1,0,04,01
23032,4587,2,54,4930218,V9318,2561191,6683492,2561206,6683526,Fazerinkuja,Fazersgränden,Fazerintie,Fazersvägen,1,1, ,04,01
23033,4588,2,46,4900201,V9001,2562823,6683135,2562811,6683154,Länsisalmentie,Västersundomvägen,Länsisalmentie,Västersundomvägen,0,1,1,04,01
23034,4587,2,55,4930220,V9320,2561330,6683383,2561358,6683424,Fazerila,Fazers,Fazerintie,Fazersvägen,1,1,1,04,01
